# Every Ukrainian word with an apostrophe in Helium314's list (wordlists_experimental/main_uk.combined,
# CC BY 4.0, https://codeberg.org/Helium314/aosp-dictionaries), all at 70: just above uk.txt's
# floor of 69, so each is known, completed and restored ("розвязок" to "розв'язок") but never
# outranks an everyday word. The source's own frequencies for these words are flat (almost all
# 10) or shared across a family of forms, so they are not used; the everyday ones have their own
# tiers in uk-everyday.tsv. Generated by scripts/uk-apostrophe-words.py, never hand-edited.
# Merged into uk.txt by
#   scripts/build-wordlist.py app/src/main/assets/dictionaries/uk.txt app/src/main/assets/dictionaries/uk.txt --floor 0 \
#     --boost scripts/wordlists/uk-everyday.tsv --boost scripts/wordlists/uk-apostrophe.tsv
безсім'янок	70
безсім'яному	70
безсім'яною	70
безсім'яної	70
безсім'яну	70
безсім'янці	70
безсім'яні	70
безсім'яній	70
безсім'янім	70
безтовар'ю	70
безтовар'я	70
безтовар'ям	70
безтовар'ї	70
безтрав'ю	70
безтрав'я	70
безтрав'ям	70
безтрав'ї	70
безхліб'ю	70
безхліб'я	70
безхліб'ям	70
безхліб'ї	70
безшлюб'ю	70
безшлюб'я	70
безшлюб'ям	70
безшлюб'ї	70
богослов'ю	70
богослов'я	70
богослов'ям	70
богослов'ї	70
бультер'єр	70
бультер'єра	70
бультер'єрам	70
бультер'єрами	70
бультер'єрах	70
бультер'єри	70
бультер'єрові	70
бультер'єром	70
бультер'єру	70
бультер'єрі	70
бультер'єрів	70
бур'ян	70
бур'янам	70
бур'янами	70
бур'янах	70
бур'янець	70
бур'яни	70
бур'янина	70
бур'янини	70
бур'яниною	70
бур'янину	70
бур'янині	70
бур'яниста	70
бур'янисте	70
бур'янистий	70
бур'янистим	70
бур'янистими	70
бур'янистих	70
бур'янистого	70
бур'янистому	70
бур'янистою	70
бур'янистої	70
бур'янисту	70
бур'янисті	70
бур'янистій	70
бур'янистім	70
бур'янова	70
бур'янове	70
бур'яновий	70
бур'яновим	70
бур'яновими	70
бур'янових	70
бур'янового	70
бур'яновому	70
бур'яновою	70
бур'янової	70
бур'янову	70
бур'янові	70
бур'яновій	70
бур'яновім	70
бур'яном	70
бур'яну	70
бур'янувата	70
бур'янувате	70
бур'януватий	70
бур'януватим	70
бур'януватими	70
бур'януватих	70
бур'януватого	70
бур'януватому	70
бур'януватою	70
бур'януватої	70
бур'янувату	70
бур'януваті	70
бур'януватій	70
бур'януватім	70
бур'янцеві	70
бур'янцем	70
бур'янцю	70
бур'янцям	70
бур'янцями	70
бур'янцях	70
бур'янці	70
бур'янців	70
бур'яні	70
бур'янів	70
бур'яній	70
бур'яніймо	70
бур'янійте	70
бур'яніла	70
бур'яніли	70
бур'яніло	70
бур'яніти	70
бур'янію	70
бур'яніють	70
бур'яніє	70
бур'яніємо	70
бур'янієте	70
бур'янієш	70
білокам'яна	70
білокам'яне	70
білокам'яний	70
білокам'яним	70
білокам'яними	70
білокам'яних	70
білокам'яного	70
білокам'яному	70
білокам'яною	70
білокам'яної	70
білокам'яну	70
білокам'яні	70
білокам'яній	70
білокам'янім	70
білокрів'ю	70
білокрів'я	70
білокрів'ям	70
білокрів'ї	70
білориб'яча	70
білориб'яче	70
білориб'ячий	70
білориб'ячим	70
білориб'ячими	70
білориб'ячих	70
білориб'ячого	70
білориб'ячому	70
білориб'ячою	70
білориб'ячої	70
білориб'ячу	70
білориб'ячі	70
білориб'ячій	70
білориб'ячім	70
біозв'язкові	70
біозв'язком	70
біозв'язку	70
біозв'язок	70
біооб'єкт	70
біооб'єкта	70
біооб'єктам	70
біооб'єктами	70
біооб'єктах	70
біооб'єкти	70
біооб'єктові	70
біооб'єктом	70
біооб'єкту	70
біооб'єкті	70
біооб'єктів	70
в'ю	70
в'юк	70
в'юка	70
в'юкам	70
в'юками	70
в'юках	70
в'юки	70
в'юкові	70
в'юком	70
в'юку	70
в'юків	70
в'юн	70
в'юна	70
в'юнам	70
в'юнами	70
в'юнах	70
в'юни	70
в'юнка	70
в'юнкам	70
в'юнками	70
в'юнках	70
